Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
P48740;154,2;47,1;85,5;0,1;111,6;88,4;76,4;12,2;107,1;90,9;13,1;35,6;58,85462555;53,53333333;68,76666667;18,7;18,83333333;86,20274069;0,933333333;42,56666667;86,6;86,2;36,4;18,3;73;18,3;1,4;65;45,7;42;28;45,9;29,7;4,4;21,4;17,1;13,2;13,3;116,9;76,4;232,3;0,9;107,4;53,6;63,1;1,8;352,3;293,2;307,1;71,5;281,3;101,3;209,5;202,3;99,55947137;73,74449339;48,72246696;69,42731278;66,51982379;36,29955947;42,37885463;100,8223684;150,8223684;105,4276316;76,97368421;73,60197368;85,36184211;100,8223684;58,17412281;29,15961821;38,63333333;59,9928047;86,09580052;66,93333333;48,8;93,6023622;49,9015748;135,2362205;188,2874016;180,9055118;88,38582677;90,7480315;67,40947075;1,578458682;99,25719591;5,385329619;102,6926648;94,70752089;158,5106383;55,72831424;52,61865794;52,61865794;27,90507365;86,25204583;64,9629019;76,9991756;43,94064303;100,1648805;98,84583677;61,5004122;192,0857378;238,7297634;180,6351183;163,6363636;162,4533001;271,9178082;172,9140722;357,7210461
P48740-2;12,93333333;14,05338904;16,40947075;29,64355252;24,363974;77,48497011;43,65645311;34,5;62,6;49,1;18,7;35,7;82,9205807;71,42043837;54,18495757;34,5;22,5;155,2641497;22,56666667;34,5;87,34665265;164,3892118;17,8;29,64355252;12,23333333;32,41021919;28,8;1,1;7,2;9,5;13,1;2,2;46,3;4,3;7,5;27;3,8;7,9;87,34665265;21,4;6,966666667;26,92311978;18,89089845;142,6358137;81,67529492;13,13834726;1,9;1,8;2,4;13,3;9,2;2,7;1,9;0,3;158,2408198;123,6549957;73,0999146;83,09137489;67,97608881;57,13065756;89,15456874;162,9782834;141,3650465;97,10444674;146,1220269;149,7414685;193,0713547;120,7859359;12,92479109;8,384401114;7,660167131;68,80222841;14,56824513;48,96935933;16,46239554;59,56566701;38,21096174;31,17890383;47,00103413;31,54084798;47,72492244;54,34332989;123,7644585;88,74868559;138,5909569;108,93796;98,5278654;39,74763407;94,82001756;18,26163301;36,61106234;31,91395961;31,1237928;29,10447761;149,9092559;179,3103448;130,4900181;221,5970962;327,7676951;181,6696915;431,9419238;195,374072;58,08109652;71,90177042;55,79668761;55,96801828;53,22672758;83,43803541
P48960;161,2698413;205,6467328;160,9546795;87,03237251;109,278627;103,473762;44,32823813;175,8391204;173,8624339;157,1044531;82,93037694;222,2;110,9386548;40,57649667;110,9386548;302,1333333;85,13227513;102,6421958;202,9333333;302,1333333;173,8624339;113,2650157;108,8056852;68,29268293;243,2666667;42,58743271;37,19529971;178,5612438;219,8690578;219,8690578;140,3995486;188,6991176;91,90955608;152,9514877;144,7439521;107,5637103;68,29268293;107,5757576;173,8624339;159,3;206,3939815;74,63102001;183,9333333;148,3492332;126,3033999;96,00429069;113,5;159,3;160,6;94,8;223,8;168,7;337,3;345,3;233,924612;249,6674058;22,172949;115,4101996;32,2616408;50,88691796;38,58093126;162,4252775;103,5866781;133,5610589;267,2075149;197,0964987;195,3031597;40,90520922;81,09412711;32,09975865;226,9509252;31,37570394;193,3226066;38,29444891;62,59050684;168,9642278;92,6843154;144,1502989;92,6843154;92,6843154;112,6048313;112,6048313;234,4444444;56,19047619;196,6666667;45,87301587;133,8095238;153,3333333;171,0558019;95,93355154;86,05594974;107,5637103;120,4665862;134,6491993;168,9642278;107,5637103;152,2742022;107,5637103;199,937037;68,29268293;156,5640141;90,79861111;575,5208333;623,0034722;677,6909722;160,9375;275,78125;174,1319444
P49137;130,2310858;185,1473625;93,96666667;129,567254;87,36666667;129,9064611;95,80166347;143,1741438;119,7118075;120,0296296;134,5847283;106,9111119;194,7503671;66,23333333;66,23333333;77,3;77,3;113,9592879;77,3;112,9333333;32,4;78;154,7;133,6;113,8;70,3;6,9;186,2338325;174,5454545;174,5454545;144,5631795;122,6509627;91,42457912;181,4247282;123,428399;64,77906478;151,6519824;121,4741557;126,0525483;171,1883591;102,5652422;119,5333333;102,5652422;189,8;138,6;59,29059501;130,7921357;132,5686822;132,5686822;153,9989318;153,9989318;153,9989318;132,5686822;181,4247282;188,215859;243,722467;139,0969163;142,2907489;155,7268722;184,8017621;127,8634361;132,7272727;138,4848485;128,8888889;163,5353535;181,2121212;178,8888889;201,6161616;83,39731286;32,14971209;191,8426104;102,303263;224,5681382;108,7332054;100,671785;239,3822394;104,1184041;71,2998713;50,57915058;72,45817246;111,969112;90,86229086;126,4957265;70,27540361;139,031339;76,7331434;129,4396961;122,2222222;167,6408223;116,051395;156,1306902;116,051395;53,57628756;103,287812;181,2;103,2;354,6;111,6;161,8;234,6;104;201,3024602;143,9942113;190,4486252;207,959479;110,853835;117,366136;69,03039074
P49189;50,716617;31,58916979;13,53065539;49,88903684;29,29880197;51,96404794;30,35588443;28,72014697;29,86009757;20,83742669;39,30330084;30,35142709;47,79183311;52,86284953;29,35292917;27,54363559;27,54363559;25,157896;23,13019243;28,61762493;45,87767844;11,21402937;34,17555301;48,87942157;51,50909898;51,85323427;10,36766385;21,53235041;9,570893111;9,570893111;30,79628265;7,458724641;17,83179706;24,50616311;22,59638464;10,36766385;51,50909898;61,54016866;45,87767844;28,60787916;30,06886465;41,2176483;32,89446826;20,90702509;32,4776768;14,58773784;39,52258348;24,50616311;31,20412311;31,20412311;31,20412311;31,20412311;31,20412311;24,50616311;39,74700399;29,69374168;81,29161119;35,98535286;40,04660453;73,63515313;44,90679095;9,441644048;4,032570764;4,556029469;11,49670415;9,0345095;8,181465684;7,115160915;25,14094433;15,89147287;12,72022551;128,4178999;15,89147287;63,19591261;11,98026779;22,4480475;16,05389358;12,26307376;10,16213747;8,677780315;18,88559032;17,01301667;51,63899532;17,41166454;66,15581098;27,54363559;48,31843338;37,67560664;29,21004287;19,59583588;37,01775873;27,31169626;21,83098592;42,06981017;33,81846036;18,34546151;32,28648028;24,77977786;26,73305247;34,6227499;20,22213711;23,43927355;18,95573212;24,12031782;20,26106697;11,83314415;10,64131669;15,32349603
P49189-3;127,5;177,9;78,6;154,2;34,2;62,4;21,1;10,5;35;45,7;253,6;12,1;102,4;35,3;48,3;235,8;196,6;295,7;215,9;361,3;19,1;13,8;216,5;240,2;53;104,2;62,7;12,9;10;9,4;71;4,6;25,2;23,6;22,1;28,6;3,5;15,5;148,6;137,5;28,2;155,8;94,8;15,5;139,6;113,5;23,8;21,2;14,5;36,3;14,5;10,1;11;11,3;103,8;36,53333333;36,56666667;28,56666667;39,13333333;36,56666667;28,56666667;30,13333333;28,33333333;28,33333333;28,33333333;28,33333333;28,33333333;28,33333333;30,13333333;36,56666667;28,33333333;25;28,33333333;39,13333333;36,56666667;30,13333333;28,33333333;14,2;14,2;34,73333333;28,33333333;28,33333333;29,8;35,43333333;28,56666667;28,56666667;36,56666667;36,56666667;37,8;25;36,56666667;36,56666667;34,73333333;19,3;34,73333333;29,8;28,56666667;34,73333333;14,43333333;34,73333333;9,5;37,8;57,66666667;15,66666667;31,93333333;23,86666667;13,8;15,66666667
P49247;119,8223914;36,81758127;113,5;50,06666667;117,5666667;42,07547249;70,81042406;143,6228482;127,9301775;130,4248891;45,9751225;74,26666667;48,46703066;118,6333333;118,6333333;42,4;42,4;104,2622582;58,26666667;44,16666667;744,4;256,4;36,2;40,2;52,4;43,9;47,1;579,4;179,7;85,9;66,1;69,7;25,6;198,6156783;105,1666667;74,26666667;41,98646227;49,23333333;123,6600063;141,7666667;137,3333333;40,1;148,5020344;137,0892019;171,6951487;44,47423551;119,5;74,2;103,3;94,7;95,9;87;92,1;101,7;50,18899622;45,44309114;33,68332633;31,62536749;48,08903822;51,86896262;30,65938681;152,8291317;37,31092437;72,94117647;128,4593838;114,4537815;103,2492997;108,4593838;7,678661936;13,93816523;6,056766346;64,4450076;10,39026863;117,1312722;42,42270654;110,5666667;73,9;59,98403361;71,82343604;72,9038282;57,70364146;73,9;105,5185538;124,9286394;94,00570885;143,9581351;125,6898192;139,7716461;87,20657277;152,5821596;114,9061033;134,3896714;181,57277;143,7793427;74,33552426;55,48646227;74,26666667;55,48646227;83,56856962;42,7949181;76,72788314;130,7333333;115,8;36,91655181;162,5361243;118,9197956;115,8;137,3333333
P49257;27,01754386;27,01754386;161,0996042;91,07204412;86,59083075;72,87142365;85,24646674;54,8245614;114,2684638;205,43065;75,14290104;114,2275889;80,83419511;78,69700103;75,90460526;33,74613003;33,74613003;100,9778457;121,746357;125,9767099;31,47574819;218,7055964;187,6034458;78,52104651;86,59083075;66,14600342;161,7647059;86,59083075;250,7374631;250,7374631;140,0819471;228,5704205;184,5270017;114,2275889;114,2275889;161,7647059;86,59083075;76,24956911;31,47574819;66,44736842;223,3695984;103,0964346;46,875;145,6328247;113,9182316;103,3515858;66,82408009;75,14290104;86,59083075;86,59083075;86,59083075;142,2683695;86,59083075;86,59083075;199,0692865;77,24922441;70,52740434;107,9627715;84,28128232;80,97207859;70,83764219;169,9115044;261,5044248;221,2389381;241,4454277;250,4424779;260,3244838;147,7876106;188,8629765;114,2275889;165,0148263;78,69700103;203,0885534;83,9365736;92,93347122;127,1764706;68,11764706;185,0588235;163,8823529;136,3529412;112,4705882;138,2352941;47,92569659;48,23529412;34,55108359;31,33126935;24,82972136;21,67182663;105,8388158;46,875;46,62828947;42,59868421;75,24671053;47,12171053;229,6948357;248,0046948;105,9859155;142,0187793;221,9483568;100;374,1784038;154,6982429;126,4323911;135,2941176;86,01986249;112,7578304;90,06875477;218,1818182
P49321;430,5;275,3;429,5;8,3;256,9;17,6;74,9;9,4;187,2231219;61,26625415;53,18380567;15,2;1073,833333;94,26666667;320,5666667;94,26666667;378,2666667;104,7259845;68,4;94,26666667;166,5982906;70,32107911;72,83333333;20,1;7,166666667;80,28390138;72,83333333;12,1;15,9;6,2;30,3;2,3;13;15,9985255;16,16666667;13,00172128;15,2;75,73333333;1034,3;2005,9;181,3;21,7;2045,1;211,9;937,9;175,2;31,65749986;11,82642011;21,39231327;19,85975344;7,293086778;54,66328355;7,293086778;21,39231327;37,94420301;43,19747833;15,2;12,93333333;12,93333333;13,00172128;13,00172128;83,39243499;13,41607565;53,90070922;104,9054374;38,00236407;49,46808511;40,54373522;17,44017404;29,65917331;13,37926033;38,54242204;22,51631617;35,35170413;28,28136331;158,0933466;17,67626614;6,752730884;6,405163853;29,59285005;12,85998014;42,55213505;189,4358974;9,743589744;126,6666667;6,564102564;251,2820513;59,07692308;44,16626181;196,6162393;72,57381916;12,93333333;15,2;104,2825911;99,89878543;120,951417;119,6356275;60,02024291;88,56275304;185,1214575;70,64777328;119,3129062;84,40111421;83,4726091;346,3324048;176,3231198;224,2339833;35,37604457
P49327;158,3;99,4;44,5;59,6;37,7;107,7;65,9;91;164,4;110,7;63,5;20,8;536,6;98,1;224;144,7;3,3;2;14,1;8,6;116,8;47,5;27;53,4;21,9;34,2;17,5;156,9;52,8;32,5;54;28,1;31,2;113,3;34,9;36,1;15,4;35,9;270,5;34;25,8;57,2;32,4;38,1;39,4;33,8;130;76,2;58,1;84,6;43;60,7;58,3;57,3;32,31432089;12,31021748;52,81083299;19,10135412;25,64628642;49,73327862;15,67501026;9,253601048;9,733740725;6,110868616;7,202095155;5,521606285;5,718027062;5,870798778;38,68453368;35,25833675;38,2;42,03609629;38,2;66,43333333;50,26666667;46,43333333;38,2;14,64820311;14,56817983;7,238469373;30,61124691;38,2;37,63322308;30,79750092;27,37963984;23,48401323;51,04740904;62,25652334;30,38098339;51,28622599;20,67730381;21,39368284;24,64995116;20,74242918;64,55954323;28,05872757;97,34910277;54,77161501;26,46818923;46,65579119;39,23327896;45,86666667;62,08624252;30,42500342;62,08624252;62,08624252;35,46666667;37,23333333
P49368;49,9;14,4;6,9;10,8;5;5,2;7,2;4,2;106;43,1;21,1;7,5;215,2;15,2;26,6;41,3;2,7;2;29,1;22,3;57,2;9,2;55,7;10,7;22,2;2,1;12,7;39,9;12,1;9;26,6;3,6;8,8;19,4;8,1;6,4;4,4;3,3;62;10;4,7;2;8,9;3,1;7,8;13;171;39,7;29;29,6;23,2;23,5;19,5;24,7;48,96220232;43,23792877;13,04347826;18,50557133;18,19969412;21,28031462;20,23159275;15,54736717;7,274456199;5,943183169;10,8760252;13,0987757;10,50754784;8,130274575;8,827292111;5,65742715;11,35749822;19,16133618;11,04477612;11,28642502;7,277896233;23,24484806;8,836884387;5,204331121;5,990220049;5,86797066;9,028990569;7,317499127;12,01366483;6,927310685;14,74663124;7,230973619;13,26627444;11,8238755;18,50572444;2,674694039;2,418081326;2,220686932;1,96407422;2,487169364;20,90404974;15,02268526;15,08990086;11,04016132;10,83851454;10,41841707;10,36800538;30,44475821;14,96646664;18,03741617;17,45499471;10,16590187;11,91316625;16,57253795
P49411;326,6975309;326,6975309;163,328213;174,0535549;135,734072;419,8522622;436,565097;40,25821596;393,9265221;142,7340281;90,4480902;100,1696884;282,0867959;157,3407202;151,9953052;125,154321;125,154321;375,1760824;291,5866165;178,9241623;301,5432099;225,7407407;353,3736719;118,0565851;135,734072;101,3437504;103,3749422;135,734072;142,7340281;81,48795597;142,7340281;81,48795597;142,7340281;100,1696884;100,1696884;103,3749422;135,734072;447,4607572;301,5432099;391,6666667;172,8835979;324,8005248;272,6525822;479,4556226;85,73664207;385,6477575;165,154663;90,4480902;135,734072;135,734072;135,734072;142,7340281;135,734072;135,734072;794,7368421;465,6509695;702,4930748;141,5512465;206,3711911;174,2382271;91,41274238;246,8027504;103,3749422;103,3749422;103,3749422;103,3749422;103,3749422;103,3749422;236,0769066;100,1696884;100,1696884;157,3407202;103,3749422;172,359847;161,4641868;226,9070735;366,5742025;35,36754508;67,54507628;207,2122053;315,8113731;420,110957;230,5555556;79,62962963;306,0185185;33,33333333;411,5740741;262,5;380,6338028;755,9859155;38,38028169;45,42253521;36,97183099;23,5915493;205,7142857;195,2380952;1703,333333;487,1428571;111,9047619;251,4285714;92,85714286;794,4700461;435,0230415;43,31797235;286,1751152;317,0506912;981,5668203;0,460829493
P49441;122,4876754;122,4876754;108,7151105;132,3029222;120,0135916;113,8634047;135,5;43,37561663;110,2620244;99,2874355;123,9697248;159,6666667;145,2259599;121,848454;67,40662438;167,6;64,92150171;85,51790043;150,7666667;167,6;130,6408798;93,76585888;101,8;132,3029222;189,9;122,1772001;68,45945946;46,4;189,8;280,7;117,5;244,5;44,5;79,34706082;183,9333333;135,1261261;123,2106694;135,5;130,6408798;106,1732911;221,9;131,3735736;92,834179;94,36614204;64,93226842;120,960961;55,7;122,9;108,4;143,4;140,5;117;170,4;191,9;162,2833843;150,764526;110,1936799;111,0091743;116,5137615;168,3995923;80,63200815;100,9009009;88,81381381;79,2042042;127,027027;90,91591592;97,44744745;94,44444444;136,066967;105,0440027;214,2333333;122,0105335;147,1927928;125,9666667;159,6666667;79,59459459;35,60810811;48,10810811;43,37837838;38,04054054;38,58108108;58,71621622;137,9977247;32,76450512;113,5381115;52,55972696;132,7645051;121,1604096;115,8562368;103,3826638;52,21987315;43,76321353;34,14376321;53,17124736;130,1033592;89,40568475;142,5064599;90,31007752;119,7674419;90,56847545;93,66925065;133,2207207;134,5720721;146,1711712;136,9369369;112,1621622;108,4459459;92,0045045
P49458;74,3;222,6;91,9;176,8;58,3;16,8;35,5;14,2;110;49,9;532,8;79,7;105,0678087;83,96666667;124,2666667;220,8;226,0339013;70,57651838;263,1;220,8;76,18033369;78,85947376;262,0053553;256,5190578;69,41184868;80,24361203;88,59014133;65,73875803;102,9522829;102,9522829;76,06542627;99,47299681;95,74277899;76,15634275;76,15634275;88,59014133;65,73875803;123,4974304;76,18033369;116,3343797;76,4019109;273,3793722;78,62481315;64,369071;71,66314956;83,632287;68,08175204;62,38636688;65,73875803;65,73875803;65,73875803;65,36087668;72,31970021;65,73875803;262,5267666;230,8351178;14,45396146;67,0235546;24,4111349;59,95717345;70,23554604;190,8341916;105,8702369;111,1225541;90,93717817;116,5808445;101,338826;76,41606591;117,0049321;76,15634275;87,59476653;51,53461813;102,7558237;72,19205392;74,5475143;170,1137539;71,04446743;115,7187177;91,20992761;58,8417787;106,204757;179,524302;85,1970181;65,60170394;66,45367412;59,74440895;76,35782748;66,98615548;188,5650224;79,70852018;110,5381166;63,34080717;77,01793722;45,62780269;360,7843137;58,82352941;134,204793;54,5751634;93,68191721;86,38344227;85,18518519;219,6859425;64,6362382;62,38636688;61,69378563;62,80784314;220,8;62,38636688
P49585;5481,372549;884,2735201;632,2292324;96,49884259;576,1829653;72,82986111;634,1219769;107,4363426;797,5845411;101,2075452;99,39236111;121,1521627;70,02314815;80,29513889;70,02314815;5008,823529;5008,823529;1031,979966;872,8332653;949,2007673;4836,928105;96,17596713;477,6550999;99,39236111;99,39236111;157,7823782;111,3561191;242,7140839;91,33858268;91,33858268;114,8568278;89,81239528;78,01422609;226,5103802;106,4612124;111,3561191;99,39236111;61,66087963;4836,928105;216,2383894;142,0538505;315,7950513;130,640807;181,5217391;173,7318841;690,168244;4143,814679;226,5103802;112,074096;112,074096;112,074096;112,074096;112,074096;226,5103802;198,1770833;63,54166667;60,59027778;142,96875;85,67708333;60,85069444;94,35763889;73,85826772;58,74015748;80,94488189;107,2440945;82,20472441;84,56692913;127,8740157;114,0378549;272,7129338;98,89589905;628,5488959;486,2776025;318,1388013;1311,514196;201,5435502;150,1653804;143,8809261;126,1300992;64,05733186;259,2061742;274,3109151;134,3137255;2497,058824;2067,647059;335,2941176;2182,352941;12194,11765;74,78548537;806,5597767;80,29513889;107,6678241;154,3001216;199,0250101;86,95652174;76,08695652;181,5217391;286,9565217;490,7608696;263,5869565;215,7608696;4836,928105;260,8695652;226,5103802;797,5845411;152,467039;99,39236111;99,39236111
P49588;336,3;149,9;113,2;26;65,4;71,1;104,6;41,6;293,7;187,8;46,5;55,6;259,7;108;111,4;19,8;11,7;3,5;12,3;3,3;405;109,2;17,9;17;104,5;22,7;34,8;711;215,6;152,3;47,6;92,5;76,6;197,6;65,7;35,3;167,5;85;304,1;111;93;2,8;80,4;72,1;94;57,9;287,8;119,1;67,5;95,5;102,2;58,2;94,9;87,8;185,0627138;148,6887115;48,51767389;70,69555302;69,66932725;56,95553022;57,69669327;32,53856942;16,69004208;19,0743338;21,69237962;24,26367461;23,09490416;22,11313698;60,42638241;8,594270486;17,3550966;33,11125916;9,193870753;58,39440373;17,82145237;47,74392595;15,54184342;16,73736984;11,9166988;16,66023911;28,88546086;16,58310837;40,06677796;18,92042293;40,17807457;12,68781302;33,33333333;46,35503617;87,25490196;51,47058824;36,42156863;37,94117647;25,93137255;27,45098039;70,25273224;13,08060109;11,68032787;15,6420765;22,57513661;11,37295082;19,43306011;90,21615472;42,09328783;61,54721274;45,39249147;34,5847554;35,8930603;44,31171786
P49593;367,2333333;364,5603786;40,47545717;95,40532889;38,70709015;91,36830419;23,59955085;36,33086701;47,9220228;51,42567668;136,5710241;88;106,6611157;85,95614765;48,79529501;170,3666667;36,6250757;51,62917827;196,0666667;170,3666667;96,22901184;19,03798587;114,4666667;95,40532889;353,6666667;73,30097141;45,96666667;1;3,9;4,3;65,4;3,7;14,5;44,4;999,3;58;189,6;237,6;96,22901184;164,7945741;54,4;72,71060278;101,497287;23,95641932;25,39413271;20,54860443;181,2;234,6;197,6;220;155,2;194,9;182,6;173,3;82,93089092;145,295587;45,6286428;124,3130724;78,18484596;96,50291424;83,18068276;47,85;19,6;33,05;35,05;25,5;20,6;27,15;50,62560154;7,459095284;36,38113571;18,7680462;27,0452358;52,59865255;27,14148219;85,48916612;28,890348;44,51739987;35,65331582;39,59290873;42,21930401;37,42613263;104,2939719;29,97522709;70,02477291;22,29562345;118,8274154;65,56564822;73,98975526;30,10813887;39,78372225;36,59647126;32,61240751;27,03471827;46,06890459;9,363957597;17,1819788;4,505300353;7,376325088;24,77915194;13,64840989;100,1331558;86,2849534;105,9920107;98,40213049;95,33954727;99,53395473;76,83089214
P49662;25,2;154,8;185,6;109,7;98,5;54,9;113,4;22,7;81,30172766;100,3479457;89,26356314;93,18428162;244,4952381;87,7;146,3;87,7;31,46314631;97,0142457;87,7;87,7;86,43197653;93,07446392;164,3023113;154,8142857;140,3761905;120,5445155;79,84718243;234,3864624;94,74323914;94,74323914;98,55505491;108,1813385;137,8935452;223,6817005;150,4554574;79,84718243;147,2380952;249,0285714;86,43197653;69,65174129;84,56423135;112,6015191;45,70480929;63,0536957;45,73522574;168,1112315;92,00804652;223,6817005;165,6521282;165,6521282;165,6521282;165,6521282;165,6521282;223,6817005;261,0285714;297,3714286;214,0571429;119,0857143;200,4571429;235,6571429;86,97142857;158,1586144;138,8331814;187,8760255;89,60802188;82,40656335;112,2151322;97,26526892;227,6273023;79,63163597;290,8992416;122,2101842;293,1744312;90,03250271;131,5276273;202,1489971;129,6561605;89,11174785;73,49570201;76,93409742;147,277937;108,5959885;104,510451;16,17161716;70,51705171;8,250825083;84,81848185;69,9669967;100,2985075;69,65174129;39,00497512;31,64179104;15,32338308;28,45771144;127,1028037;69,74299065;140,5373832;49,76635514;92,75700935;136,7990654;79,43925234;138,0720545;121,0321324;128,0428432;153,2619279;133,0087634;128,0428432;97,37098345
P49720;217,4;5;148,7;18;84;21,7;11,7;15,9;45,4;13,1;589,6;32,7;51,7;123,4;6,8;5,9;0,4;10,4;0,7;10,2;67,7;55;7,1;459,5;5,6;22,3;14,8;93,6;70,2;4,3;57,9;11;13,9;114,4;113;27,7;18,2;32,6;132,1;74,3;24,5;118,9;104,5;68,1;114,5;18,9;74,1;120;86,2;42,7;21,3;67,1;33,2;12,7;32,44709712;26,93977211;32,17580033;64,05317417;69,45198047;47,85675529;60,66196419;25,05451374;6,061927606;17,11731356;16,17967728;6,890536415;7,3920628;7,937200174;42,82091918;38,03486529;16,83042789;31,53724247;19,61965135;35,62599049;38,89064976;28,28552368;10,8072048;10,67378252;8,205470314;19,34623082;20,81387592;23,61574383;8,545034642;20,17898383;9,670900693;10,2482679;19,42840647;3,810623557;22,63896384;25,84997302;97,46357258;21,69454938;29,24986508;14,89476525;28,01796743;51,45985401;12,94216732;10,78046042;14,31779899;17,15328467;12,77372263;23,202143;4,698124871;7,685967443;13,08468988;12,32227488;13,24953637;4,368431898
P49721;68;3,1;58,9;37,9;32,7;11,8;6,3;7,6;40,3;12,9;630,7;32,2;19,4;36;3,1;6;0,3;7,2;20;9,1;67,4;52;3,5;569,9;6,1;20;12,8;42,6;25,3;1,5;30;8,9;8,5;55,7;48,5;11,3;5;14;25,1;19,1;3,8;218,5;26,1;16,7;29,2;13,1;43;67,8;45;18,3;5,8;31,3;15,4;2,3;24,67656012;19,65372907;28,53881279;50,85616438;55,19406393;32,40106545;47,73592085;11,30593351;6,424463459;15,0231449;11,09552532;4,039837284;5,386449712;5,610885117;26,23839009;18,07275542;9,732972136;20,95588235;15,5379257;22,23297214;15,20897833;11,90254789;12,81383671;7,959828901;9,336061001;13,42756184;15,95685326;16,60777385;8,712613784;14,11645716;8,322496749;6,155179887;8,438086982;3,785580118;16,66409266;11,78378378;55,36679537;12,09266409;17,96138996;10,39382239;15,6232687;30,98799631;7,516158818;6,094182825;10,95106187;11,63434903;10,3601108;14,95510662;3,872053872;7,210998878;9,287317621;8,67003367;8,768237935;3,296857464
P49747;37,7;6,7;51,7;10,2;16,1;8,3;16,1;3,6;61,1;26,2;14,4;17,6;147,1029312;127,3;121,8;19,5;33,96666667;114,5289697;29,73333333;32,23333333;528,3;297,3;10,6;53,9;61,4;24,7;23,2;51,7;50,9;38,4;32;31,6;39,7;64,8;87,2;22,3;21,4;14,5;266,3;107,4;532,9;12,4;325,2;10,5;87,2;66,6;193,2;261,7;210,8;47;201,2;68,6;203,1;102,6;1627,402863;99,59100204;477,5051125;204,0899796;158,0777096;183,6400818;236,809816;212,8805621;113,3489461;607,9625293;79,62529274;103,7470726;66,2763466;227,4004684;408,5784314;169,3627451;151,7156863;474,5098039;182,1078431;279,6568627;462,9901961;166,0287081;113,6363636;58,85167464;79,18660287;234,4497608;89,23444976;105,0239234;307,9027356;77,50759878;419,7568389;62,3100304;360,7902736;268,3890578;409,9585062;309,1286307;202,4896266;160,5809129;95,43568465;243,5684647;145,1724138;177,2413793;105,1724138;191,0344828;363,4482759;126,2068966;483,7931034;241,3793103;258,8859416;150,132626;520,4244032;448,5411141;345,8885942;159,6816976
P49748;171,3143841;181,683872;44,76666667;48,67958533;47,66666667;132,6889952;29,3;142,3438364;98,99341851;76,96751598;50,54258373;32,23333333;153,6204147;43,5;43,5;20,83333333;20,83333333;97,06482396;25,3;39,2;301,9;67,4;42;50,4;59,1;16,5;4;77,57575758;62,09617225;77,75443783;56,99617225;77,75443783;52,52950558;158,7240829;62,09617225;65,40084931;77,57575758;128,561244;192,2957801;46,86666667;57,02493225;36,3;51,96666667;89,87793264;83,20998839;64,21310116;125,7;55,8;32,1;17,4;24;32,7;31,9;43,4;230,3349282;322,5837321;71,48325359;83,8277512;59,13875598;79,13875598;69,76076555;135,7945774;72,27852077;77,57575758;72,27852077;72,27852077;72,27852077;72,27852077;124,2279107;62,09617225;39,95358852;60,53317384;39,95358852;50,88505614;39,95358852;135,7945774;77,75443783;77,75443783;77,75443783;77,75443783;83,99691024;77,75443783;73,4926055;39,95358852;89,27603562;39,95358852;59,92493225;39,16666667;140,8945774;73,66283892;60,53317384;56,62025518;34,7;70,18792843;516,2601626;79,67479675;388,7340302;157,2590012;114,7502904;102,5551684;73,40301974;172,1393035;126,5339967;138,6401327;180,0995025;89,88391376;165,0082919;86,56716418
